timestamp,phase,cpu_percent,mem_rss_mb
1783125432.7098217,pull,0.0,11.09
1783125432.7444198,pull,0.0,11.09
1783125432.7773554,pull,0.0,11.09
1783125432.8123875,pull,0.0,11.441
1783125432.845441,pull,0.0,11.441
1783125432.8778436,pull,0.0,11.441
1783125432.9160602,pull,0.0,0.0
1783125432.957932,commit,0.0,0.0
1783125432.9977386,push,0.0,11.238
1783125433.0325882,push,0.0,11.238
1783125433.0655982,push,0.0,11.238
1783125433.0998669,push,0.0,11.633
1783125433.1324193,push,0.0,11.633
1783125433.1670637,push,0.0,11.633
1783125433.2017825,push,0.0,11.699
1783125433.2346427,push,0.0,11.699
1783125433.2712314,push,0.0,11.699
1783125433.3062677,push,0.0,11.699
1783125433.3390396,push,0.0,11.699
1783125433.3744392,push,28.3,11.699
1783125433.4085176,push,0.0,11.699
1783125433.4409127,push,0.0,11.699
1783125433.477911,push,0.0,11.699
1783125433.5122013,push,0.0,11.699
1783125433.5450432,push,0.0,11.699
1783125433.5834901,push,0.0,11.699
1783125433.620888,push,0.0,0.0
