timestamp,phase,cpu_percent,mem_mb
1783125432.7070727,pull,0.0,48.48
1783125432.7274125,pull,6.39,48.48
1783125432.7477386,pull,6.11,48.48
1783125432.7680302,pull,6.13,48.48
1783125432.788396,pull,5.92,48.47
1783125432.8087647,pull,5.68,48.55
1783125432.829159,pull,6.1,48.55
1783125432.8494742,pull,6.43,48.55
1783125432.8697655,pull,6.13,48.55
1783125432.89012,pull,5.98,48.81
1783125432.9105453,pull,7.74,48.82
1783125432.9316063,pull,0.0,48.82
1783125432.9522164,commit,0.0,48.82
1783125432.972925,commit,0.0,48.82
1783125432.9935343,push,0.99,48.75
1783125433.0139894,push,6.09,48.75
1783125433.0342805,push,6.13,48.75
1783125433.054603,push,6.43,48.75
1783125433.0749748,push,6.01,48.75
1783125433.0952804,push,5.48,48.65
1783125433.1156895,push,6.38,48.65
1783125433.1360426,push,6.11,48.65
1783125433.1563408,push,6.13,48.65
1783125433.1767871,push,6.13,48.47
1783125433.1971483,push,6.11,48.47
1783125433.2175798,push,6.37,48.47
1783125433.2379127,push,6.12,48.47
1783125433.2582436,push,6.08,49.77
1783125433.2788332,push,4.04,48.75
1783125433.2991898,push,6.09,48.75
1783125433.3196483,push,6.38,48.75
1783125433.3399463,push,6.13,48.75
1783125433.3602512,push,4.92,48.65
1783125433.380586,push,3.78,48.82
1783125433.4009387,push,6.1,48.82
1783125433.4213917,push,6.37,48.82
1783125433.4417038,push,6.13,48.82
1783125433.462036,push,5.42,49.12
1783125433.482424,push,3.96,48.86
1783125433.5029647,push,6.05,48.86
1783125433.5233374,push,6.1,48.86
1783125433.543642,push,6.43,48.86
1783125433.563895,push,5.41,48.79
1783125433.584282,push,5.55,52.39
1783125433.6046064,push,23.77,52.6
1783125433.6250527,push,2.27,52.45
