phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
clone,0.15259313583374023,0,0.024850999999999998,19.1015625
add,0.029111623764038086,0,0.00514,19.1015625
commit,0.03212428092956543,0,0.006103,19.1015625
push,0.06433987617492676,0,0.009739,19.1015625
