timestamp,phase,cpu_percent,mem_rss_mb
1783135978.8023057,clone,0.0,7.539
1783135978.8329272,clone,0.0,7.539
1783135978.8655498,clone,0.0,7.539
1783135978.894003,clone,0.0,14.621
1783135978.9248621,clone,0.0,14.582
1783135978.9615753,add,0.0,0.0
1783135978.9937127,commit,0.0,0.0
1783135979.0276659,push,0.0,8.008
1783135979.0580113,push,0.0,8.008
