phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
pull,0.25109195709228516,0,0.015797,20.22265625
commit,0.04037761688232422,0,0.015581999999999999,20.22265625
push,0.6623835563659668,0,0.018224999999999998,20.22265625
