phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
clone,0.15335988998413086,0,0.014503,19.2578125
add,0.028832197189331055,0,0.002159,19.2578125
commit,0.03095865249633789,0,0.006647999999999999,19.2578125
push,0.06241631507873535,0,0.008577999999999999,19.2578125
