timestamp,phase,cpu_percent,mem_mb
1783125143.5550072,pull,0.0,48.44
1783125143.5752213,pull,5.81,48.44
1783125143.5955064,pull,6.4,48.42
1783125143.6158326,pull,6.12,48.42
1783125143.6361952,pull,6.11,48.42
1783125143.6565816,pull,5.6,48.6
1783125143.6770165,pull,6.09,48.6
1783125143.6973238,pull,6.12,48.47
1783125143.7176409,pull,6.42,48.47
1783125143.738017,pull,5.53,48.3
1783125143.7584703,pull,8.27,49.46
1783125143.7788818,pull,1.16,48.8
1783125143.7993534,commit,0.0,48.74
1783125143.8198533,commit,0.0,48.74
1783125143.8403115,push,3.3,48.54
1783125143.8606048,push,6.44,48.54
1783125143.880985,push,6.11,48.54
1783125143.9012976,push,6.11,48.54
1783125143.9217353,push,5.55,48.68
1783125143.942167,push,6.09,48.68
1783125143.9624913,push,6.41,48.68
1783125143.9828887,push,6.09,48.68
1783125144.003203,push,6.55,48.93
1783125144.0239215,push,5.45,48.84
1783125144.0457811,push,6.27,48.84
1783125144.066092,push,6.11,48.84
1783125144.0864382,push,6.41,48.84
1783125144.1068811,push,5.15,48.93
1783125144.1271727,push,4.96,48.89
1783125144.147492,push,6.43,48.89
1783125144.1678698,push,6.09,48.89
1783125144.1881099,push,5.97,48.72
1783125144.2084901,push,3.33,49.15
1783125144.2288141,push,6.13,49.15
1783125144.2492054,push,6.35,49.15
1783125144.2695417,push,3.59,48.99
1783125144.2899003,push,6.13,48.98
1783125144.310121,push,5.37,49.02
1783125144.3303964,push,11.5,53.09
1783125144.350682,push,2.01,52.92
