timestamp,phase,cpu_percent,mem_rss_mb
1783125143.5583715,pull,0.0,11.23
1783125143.5933998,pull,0.0,11.23
1783125143.6269178,pull,0.0,11.23
1783125143.6616678,pull,0.0,11.449
1783125143.694705,pull,0.0,11.449
1783125143.728129,pull,0.0,11.449
1783125143.7640536,pull,0.0,0.0
1783125143.8004994,commit,0.0,0.0
1783125143.8354526,push,0.0,11.152
1783125143.8689818,push,0.0,11.152
1783125143.9023073,push,0.0,11.152
1783125143.9368079,push,0.0,11.477
1783125143.9702287,push,0.0,11.477
1783125144.0036852,push,0.0,11.477
1783125144.0375404,push,0.0,11.543
1783125144.0712569,push,0.0,11.543
1783125144.105515,push,0.0,11.543
1783125144.1394746,push,0.0,11.543
1783125144.172225,push,0.0,11.543
1783125144.2026432,push,0.0,11.543
1783125144.231561,push,0.0,11.543
1783125144.2596176,push,0.0,11.543
1783125144.2879133,push,0.0,11.543
1783125144.316334,push,0.0,11.543
1783125144.3446805,push,35.3,0.0
