phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
clone,0.1787106990814209,0,0.015968,19.3828125
add,0.03130197525024414,0,0.002708,19.3828125
commit,0.031070232391357422,0,0.007415999999999999,19.3828125
push,0.0629415512084961,0,0.009088,19.3828125
