phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
clone,0.15256309509277344,0,0.025591,18.9765625
add,0.029951095581054688,0,0.005022,18.9765625
commit,0.03301811218261719,0,0.0074789999999999995,18.9765625
push,0.0625159740447998,0,0.008907,18.9765625
