phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
clone,0.15286684036254883,0,0.015773,19.2578125
add,0.02937173843383789,0,0.002652,19.2578125
commit,0.0316922664642334,0,0.0055709999999999996,19.2578125
push,0.06304192543029785,0,0.008418,19.2578125
