timestamp,phase,cpu_percent,mem_mb
1783133414.9374816,clone,0.0,3.09
1783133414.9576302,clone,0.0,2.58
1783133414.9778893,clone,0.15,2.83
1783133414.9982011,clone,0.0,2.83
1783133415.0186143,clone,0.0,2.83
1783133415.0390217,clone,1.46,3.3
1783133415.0593352,clone,0.0,3.3
1783133415.0800378,clone,0.24,3.04
1783133415.1003375,add,0.0,2.77
1783133415.1205814,commit,0.0,2.77
1783133415.1409078,commit,0.0,2.77
1783133415.1612115,push,0.94,3.2
1783133415.1814265,push,0.0,3.2
1783133415.2018485,push,0.26,2.41
