timestamp,phase,cpu_percent,mem_mb
1783125173.3070397,pull,0.0,48.21
1783125173.327348,pull,6.11,48.21
1783125173.3476694,pull,6.41,48.21
1783125173.367977,pull,6.13,48.21
1783125173.3883848,pull,6.12,48.36
1783125173.4089732,pull,5.77,48.35
1783125173.4294991,pull,6.37,48.35
1783125173.449808,pull,6.12,48.35
1783125173.4701095,pull,6.1,48.35
1783125173.490487,pull,6.3,48.57
1783125173.5109565,pull,6.55,48.67
1783125173.5319242,pull,0.0,48.67
1783125173.5527923,commit,0.0,48.59
1783125173.5731676,push,0.0,48.54
1783125173.5935233,push,4.62,48.54
1783125173.6139095,push,6.1,48.54
1783125173.6343105,push,6.1,48.54
1783125173.6546645,push,6.29,48.41
1783125173.67501,push,5.69,48.66
1783125173.6953652,push,6.12,48.66
1783125173.7156694,push,6.42,49.2
1783125173.7360017,push,5.64,49.19
1783125173.756334,push,6.13,49.19
1783125173.776505,push,4.45,49.02
1783125173.79678,push,6.15,49.02
1783125173.8170989,push,6.1,49.02
1783125173.8373806,push,3.7,48.88
1783125173.8576982,push,6.14,48.88
1783125173.8779652,push,4.6,49.27
1783125173.8983753,push,5.22,49.04
1783125173.9186609,push,6.14,49.04
1783125173.9388885,push,6.69,52.45
1783125173.9594984,push,9.04,52.27
1783125173.9799054,push,0.13,52.27
