phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
pull,0.2405860424041748,0,0.012621,20.109375
commit,0.03625011444091797,0,0.013141,20.109375
push,0.42014193534851074,0,0.012881,20.109375
