timestamp,phase,cpu_percent,mem_mb
1783135993.9601047,clone,0.0,3.86
1783135993.9802644,clone,0.0,3.41
1783135994.0004354,clone,0.24,3.41
1783135994.020659,clone,0.0,3.27
1783135994.0411344,clone,0.0,3.46
1783135994.061508,clone,1.03,3.7
1783135994.0818238,clone,0.0,3.7
1783135994.1021776,clone,0.2,3.0
1783135994.1224518,clone,0.0,2.75
1783135994.1427727,add,0.0,2.75
1783135994.163191,add,0.0,2.75
1783135994.183491,commit,0.0,2.73
1783135994.203792,push,0.0,2.73
1783135994.2246218,push,1.01,3.13
1783135994.244906,push,0.0,3.13
1783135994.2653053,push,3.04,3.56
