phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
clone,0.18082714080810547,0,0.029658999999999998,19.2265625
add,0.031116008758544922,0,0.006366,19.2265625
commit,0.03199434280395508,0,0.006312,19.2265625
push,0.06323480606079102,0,0.008830999999999999,19.2265625
