phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
clone,0.15158772468566895,0,0.015841,19.2578125
add,0.0288848876953125,0,0.002176,19.2578125
commit,0.03268122673034668,0,0.007123,19.2578125
push,0.06283974647521973,0,0.00825,19.2578125
