timestamp,phase,cpu_percent,mem_mb
1783133409.199952,clone,0.0,3.9
1783133409.220136,clone,0.0,3.14
1783133409.2404506,clone,0.23,3.39
1783133409.2608147,clone,0.0,3.39
1783133409.2813442,clone,0.0,3.39
1783133409.3018749,clone,1.38,3.3
1783133409.3223329,clone,0.0,3.3
1783133409.342714,clone,0.21,3.07
1783133409.3629205,add,0.0,3.02
1783133409.3831353,commit,0.0,2.97
1783133409.4034467,commit,0.0,2.96
1783133409.4237716,push,0.98,3.68
1783133409.4442046,push,0.0,3.68
1783133409.464514,push,0.81,4.14
