phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
clone,0.12114238739013672,0,0.025144,18.9765625
add,0.029603242874145508,0,0.004585,18.9765625
commit,0.032053232192993164,0,0.006971,18.9765625
push,0.06248760223388672,0,0.008921,18.9765625
