timestamp,phase,cpu_percent,mem_mb
1783133412.6581643,clone,0.0,4.11
1783133412.678349,clone,0.0,3.59
1783133412.698585,clone,0.26,3.59
1783133412.7189176,clone,0.0,3.59
1783133412.739446,clone,0.0,3.59
1783133412.7597804,clone,1.54,3.64
1783133412.780032,clone,0.0,3.64
1783133412.8002415,clone,0.22,3.09
1783133412.8204386,add,0.0,2.75
1783133412.840668,add,0.0,2.75
1783133412.861076,commit,0.0,2.47
1783133412.8813791,push,1.04,3.63
1783133412.9016693,push,0.0,3.63
1783133412.921932,push,0.01,3.63
