timestamp,phase,cpu_percent,mem_rss_mb
1783125187.4162617,pull,0.0,11.172
1783125187.4476252,pull,0.0,11.172
1783125187.4791038,pull,0.0,11.516
1783125187.508345,pull,0.0,11.52
1783125187.5388427,commit,0.0,0.0
1783125187.5685427,push,0.0,11.301
1783125187.5982242,push,0.0,11.301
1783125187.6272397,push,0.0,11.688
1783125187.655391,push,0.0,11.688
1783125187.6849992,push,0.0,11.754
1783125187.7152345,push,0.0,11.754
1783125187.745079,push,0.0,11.754
1783125187.7743297,push,0.0,11.754
1783125187.8025932,push,0.0,11.754
1783125187.8320215,push,0.0,11.754
1783125187.8608387,push,0.0,11.754
1783125187.8897097,push,0.0,11.754
