phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
pull,0.1260087490081787,0,0.008008999999999999,20.109375
commit,0.029370546340942383,0,0.008073,20.109375
push,0.3510172367095947,0,0.011005000000000001,20.109375
