timestamp,phase,cpu_percent,mem_mb
1783135261.779383,pull,0.0,51.5
1783135261.7996278,pull,6.46,51.5
1783135261.8198676,pull,5.91,51.39
1783135261.8401752,pull,5.46,51.39
1783135261.860435,pull,6.46,51.39
1783135261.8807068,pull,10.79,52.7
1783135261.9009616,pull,3.78,52.4
1783135261.9213045,commit,0.0,52.21
1783135261.9417496,commit,0.0,52.21
1783135261.9620273,commit,0.0,52.21
1783135261.982286,commit,0.0,52.21
1783135262.0026162,commit,0.04,52.21
1783135262.022863,commit,0.0,52.21
1783135262.043085,commit,0.0,52.21
1783135262.0633132,commit,0.0,52.21
1783135262.0836291,commit,0.0,52.21
1783135262.1038377,commit,0.0,52.21
1783135262.1240666,commit,0.0,52.21
1783135262.1443143,commit,0.0,52.21
1783135262.1646106,commit,0.0,52.21
1783135262.1848369,commit,0.0,52.21
1783135262.2050672,commit,0.0,52.21
1783135262.2253022,commit,0.0,52.21
1783135262.2455735,commit,0.0,52.21
1783135262.2658007,commit,0.0,52.21
1783135262.2860317,commit,0.0,52.21
1783135262.3062513,commit,0.0,52.21
1783135262.3265338,commit,0.0,52.21
1783135262.3468387,push,2.95,52.28
1783135262.36709,push,6.16,52.28
1783135262.3873653,push,5.81,52.12
1783135262.4076526,push,6.14,52.12
1783135262.4278717,push,6.25,52.6
1783135262.448131,push,6.03,52.6
1783135262.4683924,push,6.37,52.52
1783135262.4886403,push,3.83,52.3
1783135262.5088766,push,6.15,52.3
1783135262.529085,push,3.69,52.43
1783135262.5494106,push,6.04,52.43
1783135262.5696452,push,6.24,52.46
1783135262.5899282,push,3.72,52.4
1783135262.6101654,push,6.16,52.4
1783135262.6303797,push,4.24,52.71
1783135262.6506689,push,6.14,52.71
1783135262.6708815,push,5.45,52.44
1783135262.6911309,push,4.7,52.94
1783135262.711479,push,6.43,52.94
1783135262.7317886,push,3.82,52.69
1783135262.7520366,push,6.16,52.69
1783135262.772286,push,4.71,52.73
1783135262.7924387,push,6.11,52.62
1783135262.8126333,push,6.05,52.87
1783135262.83286,push,4.13,52.92
1783135262.8531435,push,6.15,52.92
1783135262.873341,push,3.98,53.05
1783135262.8936582,push,6.43,53.05
1783135262.9138598,push,5.71,52.97
1783135262.934138,push,4.7,53.02
1783135262.9543614,push,6.17,53.02
1783135262.9745762,push,4.78,53.54
1783135262.9948065,push,6.16,53.54
1783135263.015048,push,4.98,53.63
1783135263.0352032,push,2.34,54.8
1783135263.055421,push,2.76,55.05
