timestamp,phase,cpu_percent,mem_mb
1783133408.053341,clone,0.0,3.14
1783133408.0735247,clone,0.0,3.14
1783133408.093702,clone,0.24,3.14
1783133408.113981,clone,0.0,3.14
1783133408.1344986,clone,0.0,3.14
1783133408.1550379,clone,1.07,3.45
1783133408.1755095,clone,0.0,3.45
1783133408.1959252,clone,0.25,3.09
1783133408.2162595,add,0.0,2.77
1783133408.2366,commit,0.0,2.77
1783133408.2567897,commit,0.0,2.77
1783133408.2769897,push,0.96,2.82
1783133408.2972,push,0.0,2.82
1783133408.3176384,push,1.31,3.74
