phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
clone,0.153702974319458,0,0.027401000000000002,19.1015625
add,0.029146671295166016,0,0.0044740000000000005,19.1015625
commit,0.03286600112915039,0,0.0069169999999999995,19.1015625
push,0.06339764595031738,0,0.009087,19.1015625
