timestamp,phase,cpu_percent,mem_rss_mb
1783125201.667827,pull,0.0,11.305
1783125201.7030659,pull,0.0,11.305
1783125201.73885,pull,0.0,11.305
1783125201.7740917,pull,0.0,11.719
1783125201.8070226,pull,0.0,11.719
1783125201.8384073,pull,0.0,11.719
1783125201.8695185,commit,0.0,0.0
1783125201.8986802,push,0.0,11.184
1783125201.9267957,push,0.0,11.184
1783125201.9554262,push,0.0,11.508
1783125201.9833436,push,0.0,11.508
1783125202.0118992,push,0.0,11.574
1783125202.0404067,push,0.0,11.574
1783125202.0682821,push,0.0,11.574
1783125202.0981653,push,0.0,11.574
1783125202.1282358,push,0.0,11.574
1783125202.158046,push,0.0,11.574
1783125202.1861675,push,0.0,11.574
1783125202.2147717,push,0.0,11.574
