phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
clone,0.15276026725769043,0,0.016299,19.2578125
add,0.02884507179260254,0,0.002387,19.2578125
commit,0.029794931411743164,0,0.00611,19.2578125
push,0.06034564971923828,0,0.008026,19.2578125
