timestamp,phase,cpu_percent,mem_mb
1783133403.4565635,clone,0.0,3.73
1783133403.4767563,clone,0.0,2.97
1783133403.497049,clone,0.16,2.71
1783133403.5173578,clone,0.0,2.71
1783133403.5378218,clone,0.0,2.71
1783133403.5583384,clone,1.55,2.67
1783133403.5788457,clone,0.0,2.67
1783133403.5992532,clone,0.16,2.37
1783133403.6194472,add,0.0,2.34
1783133403.6397038,commit,0.0,2.34
1783133403.6600502,commit,0.0,2.34
1783133403.6803913,push,0.51,2.8
1783133403.7006795,push,0.0,2.8
1783133403.7210321,push,1.74,3.8
