timestamp,phase,cpu_percent,mem_mb
1783135064.6210737,pull,0.0,51.86
1783135064.6412544,pull,6.18,51.86
1783135064.6614778,pull,5.96,51.72
1783135064.6817546,pull,6.03,51.72
1783135064.701988,pull,6.22,51.72
1783135064.722241,pull,8.73,54.74
1783135064.7425063,commit,2.19,55.06
1783135064.7627506,commit,0.0,55.06
1783135064.7831166,commit,0.0,55.06
1783135064.8033967,commit,0.0,55.06
1783135064.823781,commit,0.0,55.06
1783135064.8440523,commit,0.0,55.06
1783135064.8642697,commit,0.0,55.06
1783135064.884489,commit,0.0,55.06
1783135064.90471,commit,0.0,55.06
1783135064.924998,commit,0.0,55.06
1783135064.9452195,commit,0.0,55.06
1783135064.9654381,commit,0.0,55.06
1783135064.9856615,commit,0.0,55.06
1783135065.0059304,commit,0.03,55.06
1783135065.0261512,commit,0.0,55.06
1783135065.0464265,commit,0.0,55.06
1783135065.0667505,commit,0.0,55.06
1783135065.0870407,commit,0.0,55.06
1783135065.107259,commit,0.0,55.06
1783135065.1274498,commit,0.0,55.06
1783135065.1477873,push,0.0,55.06
1783135065.1681912,push,5.7,55.23
1783135065.1884453,push,6.45,55.23
1783135065.2086613,push,5.3,55.08
1783135065.2289252,push,6.15,55.08
1783135065.2491298,push,6.43,55.12
1783135065.2694542,push,6.44,55.12
1783135065.289667,push,4.08,55.13
1783135065.309928,push,5.46,55.5
1783135065.330145,push,6.17,55.5
1783135065.3503594,push,3.42,56.06
1783135065.370507,push,6.5,56.06
1783135065.3907235,push,4.49,56.3
1783135065.4109585,push,5.45,56.27
1783135065.4311945,push,6.37,56.51
1783135065.451485,push,4.02,56.84
1783135065.4717488,push,6.15,56.84
1783135065.4919827,push,4.17,57.12
1783135065.512172,push,5.98,57.12
1783135065.5324237,push,5.96,57.32
1783135065.5526922,push,4.22,57.5
1783135065.5729897,push,6.14,57.5
1783135065.5931933,push,4.22,58.2
1783135065.6134498,push,6.46,58.2
1783135065.6337147,push,5.27,58.24
1783135065.654017,push,4.68,58.26
1783135065.6743255,push,6.14,58.26
1783135065.694564,push,3.93,58.89
1783135065.7148595,push,6.14,58.89
1783135065.7350788,push,5.06,59.35
1783135065.7553594,push,5.07,59.47
1783135065.7756872,push,6.44,59.47
1783135065.7959113,push,4.47,60.18
1783135065.81616,push,6.15,60.18
1783135065.836402,push,5.15,60.19
1783135065.8566751,push,1.86,60.69
1783135065.8768773,push,3.51,60.47
1783135065.897148,push,1.28,60.7
