timestamp,phase,cpu_percent,mem_rss_mb
1783135064.6217835,pull,0.0,11.051
1783135064.6506867,pull,0.0,11.051
1783135064.68,pull,0.0,11.324
1783135064.7082233,pull,0.0,11.324
1783135064.7396593,commit,0.0,14.504
1783135064.7684193,commit,69.5,30.754
1783135064.796674,commit,106.2,44.496
1783135064.825719,commit,103.3,50.25
1783135064.8526282,commit,111.5,51.41
1783135064.8796847,commit,110.9,52.938
1783135064.906571,commit,74.4,54.273
1783135064.9334996,commit,111.4,54.863
1783135064.9601507,commit,75.0,55.719
1783135064.9870086,commit,148.9,57.414
1783135065.0140028,commit,111.1,58.695
1783135065.0407186,commit,74.9,59.035
1783135065.0679927,commit,110.0,59.773
1783135065.0945508,commit,75.3,59.973
1783135065.121091,commit,113.0,60.484
1783135065.1553109,push,0.0,11.285
1783135065.184454,push,0.0,11.285
1783135065.2121189,push,0.0,11.762
1783135065.239031,push,0.0,11.762
1783135065.2666292,push,0.0,11.906
1783135065.294781,push,0.0,11.934
1783135065.3220751,push,0.0,11.934
1783135065.3500767,push,0.0,11.934
1783135065.3775122,push,0.0,11.934
1783135065.4052017,push,0.0,11.934
1783135065.4324913,push,0.0,11.934
1783135065.4601247,push,0.0,11.934
1783135065.4875865,push,0.0,11.934
1783135065.515351,push,0.0,11.934
1783135065.5436392,push,0.0,11.934
1783135065.572145,push,0.0,11.934
1783135065.6006668,push,0.0,11.934
1783135065.6276686,push,0.0,11.934
1783135065.6557794,push,0.0,11.934
1783135065.6828933,push,0.0,11.934
1783135065.710663,push,0.0,11.934
1783135065.7380962,push,0.0,11.934
1783135065.7657142,push,0.0,11.934
1783135065.7935371,push,0.0,11.934
1783135065.8217618,push,0.0,11.934
1783135065.8496227,push,0.0,11.934
1783135065.8791819,push,0.0,11.934
