phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
pull,0.11673593521118164,0,0.00961,20.34765625
commit,0.41179823875427246,0,0.39534800000000003,60.2109375
push,0.7579312324523926,0,0.019822,20.34765625
