phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
pull,0.1434769630432129,0,0.008798,20.34765625
commit,0.41379427909851074,0,0.395931,60.20703125
push,0.7627139091491699,0,0.018861,20.34765625
