timestamp,phase,cpu_percent,mem_rss_mb
1783135048.824759,pull,0.0,11.074
1783135048.8525383,pull,0.0,11.074
1783135048.8804607,pull,0.0,11.465
1783135048.9086695,pull,0.0,11.465
1783135048.9367676,pull,0.0,0.0
1783135048.9717484,commit,0.0,14.316
1783135049.0001676,commit,105.6,30.316
1783135049.028316,commit,106.6,43.754
1783135049.056055,commit,72.1,50.18
1783135049.0831444,commit,110.7,51.34
1783135049.1106513,commit,109.1,52.773
1783135049.1380184,commit,109.6,54.121
1783135049.1646764,commit,75.0,54.793
1783135049.1921027,commit,109.4,55.648
1783135049.2187958,commit,74.9,57.344
1783135049.2461166,commit,109.8,58.965
1783135049.2730255,commit,111.5,58.996
1783135049.2994037,commit,75.8,59.703
1783135049.3262715,commit,111.7,59.902
1783135049.3529897,commit,112.3,60.414
1783135049.3864386,push,0.0,10.988
1783135049.4151504,push,0.0,10.988
1783135049.4425466,push,0.0,11.461
1783135049.4718425,push,0.0,11.461
1783135049.5001674,push,0.0,11.605
1783135049.5275297,push,0.0,11.633
1783135049.5560358,push,0.0,11.633
1783135049.5847192,push,0.0,11.633
1783135049.6120722,push,0.0,11.633
1783135049.639707,push,0.0,11.633
1783135049.6681864,push,0.0,11.633
1783135049.6970894,push,0.0,11.633
1783135049.7247717,push,0.0,11.633
1783135049.7520409,push,0.0,11.633
1783135049.7799473,push,0.0,11.633
1783135049.8075976,push,0.0,11.633
1783135049.8358176,push,0.0,11.633
1783135049.8641663,push,0.0,11.633
1783135049.891702,push,0.0,11.633
1783135049.9191704,push,0.0,11.633
1783135049.9461708,push,0.0,11.633
1783135049.9751382,push,0.0,11.633
1783135050.0025601,push,0.0,11.633
1783135050.0312033,push,0.0,11.633
1783135050.0592096,push,0.0,11.633
1783135050.0875294,push,0.0,11.633
1783135050.1152945,push,0.0,0.0
