phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
pull,0.2508125305175781,0,0.015829,20.109375
commit,0.0396420955657959,0,0.015769,20.109375
push,0.6876726150512695,0,0.019178999999999998,20.109375
