timestamp,phase,cpu_percent,mem_mb
1783135979.9571142,clone,0.0,4.27
1783135979.977305,clone,0.0,3.5
1783135979.9976385,clone,0.25,3.5
1783135980.0179005,clone,0.0,3.5
1783135980.0383425,clone,0.05,3.67
1783135980.058767,clone,1.13,3.44
1783135980.0790832,clone,0.0,3.44
1783135980.099447,clone,0.15,3.04
1783135980.1196694,add,0.0,3.04
1783135980.1399436,commit,0.0,2.77
1783135980.1605887,commit,0.0,2.77
1783135980.180982,push,0.88,3.22
1783135980.2014494,push,0.0,3.04
1783135980.2217739,push,0.58,3.61
