timestamp,phase,cpu_percent,mem_rss_mb
1783135979.9594398,clone,0.0,7.266
1783135979.9901886,clone,0.0,7.266
1783135980.0209289,clone,0.0,7.266
1783135980.051101,clone,0.0,14.539
1783135980.083565,clone,0.0,14.91
1783135980.1195228,add,0.0,0.0
1783135980.1514695,commit,0.0,0.0
1783135980.1838238,push,0.0,8.07
1783135980.2148867,push,0.0,8.07
