timestamp,phase,cpu_percent,mem_mb
1783125113.2717369,pull,0.0,48.26
1783125113.2920022,pull,6.13,48.26
1783125113.3123205,pull,6.12,48.26
1783125113.3325691,pull,6.46,48.26
1783125113.3528972,pull,5.64,48.26
1783125113.373415,pull,5.92,48.7
1783125113.3938777,pull,6.08,48.7
1783125113.4142187,pull,6.13,48.7
1783125113.4346106,pull,6.41,48.7
1783125113.4549217,pull,5.25,48.72
1783125113.4752998,pull,8.79,49.14
1783125113.4958444,pull,0.25,49.11
1783125113.516194,commit,0.0,49.0
1783125113.5365126,commit,0.0,49.0
1783125113.5568492,push,0.0,48.74
1783125113.5773015,push,4.05,48.74
1783125113.5976667,push,6.7,48.74
1783125113.6188626,push,5.87,48.74
1783125113.6392338,push,6.09,48.74
1783125113.6597865,push,5.38,48.99
1783125113.6803176,push,6.36,48.99
1783125113.7007847,push,6.04,48.99
1783125113.7210147,push,6.13,48.99
1783125113.7412474,push,6.18,49.15
1783125113.7615716,push,5.99,48.9
1783125113.7818046,push,6.1,48.9
1783125113.802024,push,6.13,48.9
1783125113.8223472,push,6.1,48.87
1783125113.8427088,push,6.39,50.21
1783125113.8630712,push,3.35,49.21
1783125113.8834987,push,6.39,49.21
1783125113.9037864,push,6.13,49.21
1783125113.9239883,push,6.14,49.21
1783125113.9442914,push,6.07,49.21
1783125113.9645946,push,2.5,49.29
1783125113.9849958,push,6.1,49.29
1783125114.0052905,push,6.1,49.1
1783125114.025741,push,6.37,49.1
1783125114.0461159,push,6.1,48.99
1783125114.0664003,push,3.57,49.04
1783125114.0867577,push,22.76,52.52
1783125114.1070805,push,8.79,52.48
1783125114.1274493,push,6.39,52.48
1783125114.1477528,push,6.13,52.48
1783125114.1680195,push,5.55,52.67
1783125114.1883266,push,2.79,52.21
1783125114.208768,push,2.6,52.37
1783125114.229284,push,1.55,52.63
1783125114.2496953,push,0.0,52.63
