phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
pull,0.2576789855957031,0,0.015707,20.109375
commit,0.04023170471191406,0,0.015591999999999998,20.109375
push,0.6977753639221191,0,0.019123,20.109375
