timestamp,phase,cpu_percent,mem_mb
1783135291.522358,pull,0.0,53.16
1783135291.5425835,pull,6.32,53.05
1783135291.5627575,pull,5.75,52.94
1783135291.5829418,pull,5.56,53.19
1783135291.603169,pull,6.16,53.19
1783135291.623452,pull,8.39,54.8
1783135291.6437826,pull,3.25,55.41
1783135291.6641262,commit,0.0,55.41
1783135291.684503,commit,0.0,55.41
1783135291.7047791,commit,0.0,55.41
1783135291.7250545,commit,0.0,55.41
1783135291.7453578,commit,0.0,55.41
1783135291.7658162,commit,0.0,55.41
1783135291.78605,commit,0.0,55.41
1783135291.8062732,commit,0.0,55.41
1783135291.8265707,commit,0.0,55.41
1783135291.8468025,commit,0.0,55.41
1783135291.867024,commit,0.0,55.41
1783135291.8872545,commit,0.0,55.41
1783135291.907544,commit,0.0,55.41
1783135291.927769,commit,0.0,55.41
1783135291.9479892,commit,0.0,55.41
1783135291.9682188,commit,0.0,55.41
1783135291.9884458,commit,0.0,55.41
1783135292.008733,commit,0.03,55.41
1783135292.0289648,commit,0.0,55.41
1783135292.0491896,commit,0.0,55.41
1783135292.0694225,push,0.0,55.41
1783135292.0899608,push,3.97,55.59
1783135292.1102662,push,6.13,55.59
1783135292.1304526,push,5.46,55.29
1783135292.1507494,push,6.14,55.29
1783135292.1709676,push,6.39,55.5
1783135292.1911788,push,6.09,55.5
1783135292.2115078,push,6.12,55.47
1783135292.231762,push,3.78,56.04
1783135292.2520328,push,6.14,56.04
1783135292.2722812,push,4.34,56.44
1783135292.2926435,push,5.69,56.68
1783135292.312873,push,6.26,56.68
1783135292.3331277,push,3.59,56.9
1783135292.3533688,push,6.46,56.9
1783135292.3736362,push,4.35,57.06
1783135292.393879,push,5.84,57.05
1783135292.4141095,push,6.3,57.03
1783135292.4343987,push,3.71,57.69
1783135292.4546928,push,6.14,57.69
1783135292.4749043,push,3.72,58.05
1783135292.4952464,push,5.98,57.94
1783135292.5155547,push,6.35,58.32
1783135292.5357275,push,4.24,58.51
1783135292.556017,push,6.13,58.51
1783135292.5762458,push,4.82,59.27
1783135292.596563,push,5.45,59.54
1783135292.6168845,push,6.13,59.54
1783135292.6371944,push,3.49,59.7
1783135292.6574366,push,6.47,59.7
1783135292.6776874,push,4.48,59.87
1783135292.6979337,push,5.81,59.86
1783135292.7181747,push,6.36,60.32
1783135292.7384377,push,4.23,60.67
1783135292.7587001,push,6.15,60.54
1783135292.7788956,push,4.61,60.57
1783135292.7990537,push,2.64,61.15
1783135292.819335,push,3.64,60.62
1783135292.8396106,push,1.3,60.7
