timestamp,phase,cpu_percent,mem_rss_mb
1783135291.5239456,pull,0.0,11.195
1783135291.5520213,pull,0.0,11.195
1783135291.5798986,pull,0.0,11.52
1783135291.6072078,pull,0.0,11.52
1783135291.6350138,pull,0.0,0.0
1783135291.6706507,commit,0.0,14.504
1783135291.6988225,commit,106.5,30.645
1783135291.7268643,commit,107.0,44.066
1783135291.7545924,commit,72.1,49.887
1783135291.781795,commit,110.3,51.047
1783135291.8084958,commit,74.9,52.348
1783135291.8354888,commit,111.1,53.785
1783135291.8620455,commit,150.6,54.488
1783135291.8887305,commit,74.9,55.355
1783135291.9150684,commit,113.9,57.051
1783135291.9415088,commit,75.6,58.32
1783135291.967839,commit,113.9,58.586
1783135291.9943683,commit,75.4,59.379
1783135292.0215697,commit,110.3,59.598
1783135292.0482006,commit,112.7,59.996
1783135292.080478,push,0.0,11.227
1783135292.1083093,push,0.0,11.227
1783135292.1369166,push,0.0,11.703
1783135292.163896,push,0.0,11.703
1783135292.1915686,push,0.0,11.848
1783135292.2190588,push,0.0,11.848
1783135292.2466307,push,0.0,11.875
1783135292.2737799,push,0.0,11.875
1783135292.3015347,push,0.0,11.875
1783135292.32994,push,0.0,11.875
1783135292.3572817,push,0.0,11.875
1783135292.384837,push,0.0,11.875
1783135292.4128664,push,0.0,11.875
1783135292.4404993,push,0.0,11.875
1783135292.4677222,push,0.0,11.875
1783135292.4953127,push,0.0,11.875
1783135292.5223296,push,0.0,11.875
1783135292.5511677,push,0.0,11.875
1783135292.5791938,push,0.0,11.875
1783135292.606713,push,0.0,11.875
1783135292.6346521,push,0.0,11.875
1783135292.661681,push,0.0,11.875
1783135292.6893036,push,36.2,11.875
1783135292.7162936,push,0.0,11.875
1783135292.7448676,push,0.0,11.875
1783135292.7725914,push,0.0,11.875
1783135292.8010442,push,0.0,11.875
1783135292.8293996,push,0.0,0.0
