timestamp,phase,cpu_percent,mem_rss_mb
1783135351.6979966,pull,0.0,11.191
1783135351.7257195,pull,0.0,11.191
1783135351.7545898,pull,0.0,11.59
1783135351.7816482,pull,0.0,11.59
1783135351.8098605,pull,0.0,0.0
1783135351.8441966,commit,0.0,14.199
1783135351.872401,commit,70.9,29.57
1783135351.9006217,commit,141.7,42.48
1783135351.9285297,commit,107.5,50.07
1783135351.9561918,commit,72.3,51.051
1783135351.9831927,commit,111.1,52.348
1783135352.0103524,commit,110.5,53.902
1783135352.0370352,commit,75.0,54.648
1783135352.063636,commit,112.8,55.316
1783135352.0907083,commit,73.9,57.234
1783135352.117373,commit,112.5,58.504
1783135352.144047,commit,112.5,58.77
1783135352.1710346,commit,74.1,59.562
1783135352.1976771,commit,112.6,59.781
1783135352.2243261,commit,112.6,60.176
1783135352.254961,push,0.0,11.148
1783135352.28261,push,0.0,11.148
1783135352.3102524,push,0.0,11.551
1783135352.3376908,push,0.0,11.551
1783135352.3651967,push,0.0,11.695
1783135352.3926032,push,0.0,11.695
1783135352.420259,push,0.0,11.723
1783135352.4478164,push,0.0,11.723
1783135352.4752002,push,0.0,11.723
1783135352.502993,push,0.0,11.723
1783135352.5303738,push,0.0,11.723
1783135352.5584579,push,0.0,11.723
1783135352.5850446,push,0.0,11.723
1783135352.6128547,push,0.0,11.723
1783135352.6396673,push,0.0,11.723
1783135352.667337,push,0.0,11.723
1783135352.6952684,push,0.0,11.723
1783135352.7230859,push,0.0,11.723
1783135352.7505162,push,0.0,11.723
1783135352.7778223,push,0.0,11.723
1783135352.80555,push,0.0,11.723
1783135352.832811,push,0.0,11.723
1783135352.8600104,push,0.0,11.723
1783135352.8869052,push,0.0,11.723
1783135352.914824,push,0.0,11.723
1783135352.9422312,push,0.0,11.723
1783135352.970357,push,0.0,11.723
1783135352.9987295,push,0.0,0.0
