timestamp,phase,cpu_percent,mem_mb
1783135351.6969986,pull,0.0,59.0
1783135351.7171395,pull,6.18,59.0
1783135351.7373164,pull,6.15,58.69
1783135351.7575383,pull,5.32,58.69
1783135351.77776,pull,6.16,58.69
1783135351.7980237,pull,7.62,59.93
1783135351.8183439,pull,4.27,60.23
1783135351.8388815,commit,0.0,60.14
1783135351.8592968,commit,0.0,60.14
1783135351.8795888,commit,0.0,60.14
1783135351.8998601,commit,0.0,60.14
1783135351.9202316,commit,0.0,60.14
1783135351.9405377,commit,0.0,60.14
1783135351.960758,commit,0.0,60.14
1783135351.9809508,commit,0.0,60.14
1783135352.001146,commit,0.03,60.14
1783135352.0213702,commit,0.0,60.14
1783135352.0416393,commit,0.0,60.14
1783135352.0618272,commit,0.0,60.14
1783135352.0820956,commit,0.0,60.14
1783135352.1023128,commit,0.0,60.14
1783135352.1225474,commit,0.0,60.14
1783135352.1427379,commit,0.0,60.14
1783135352.162903,commit,0.0,60.14
1783135352.1831415,commit,0.0,60.14
1783135352.20337,commit,0.0,60.14
1783135352.223576,commit,0.0,60.14
1783135352.2437654,commit,0.0,60.14
1783135352.2641025,push,3.8,60.29
1783135352.2843246,push,6.17,60.29
1783135352.304435,push,5.68,60.24
1783135352.3247006,push,6.13,60.24
1783135352.3449244,push,5.86,61.03
1783135352.3651407,push,6.03,61.0
1783135352.385421,push,6.03,60.87
1783135352.4055698,push,3.72,61.68
1783135352.4258184,push,6.15,61.68
1783135352.4460542,push,4.07,62.08
1783135352.466366,push,5.9,62.32
1783135352.4866152,push,6.15,62.42
1783135352.5068805,push,4.16,62.52
1783135352.5271285,push,6.16,62.52
1783135352.547383,push,4.55,62.89
1783135352.5676477,push,6.14,62.89
1783135352.5878663,push,6.25,63.27
1783135352.6081016,push,3.4,63.45
1783135352.6284323,push,6.44,63.45
1783135352.648725,push,4.02,63.8
1783135352.6689363,push,5.75,63.75
1783135352.6891522,push,6.28,63.75
1783135352.7093065,push,4.2,64.12
1783135352.7295268,push,6.46,64.12
1783135352.749732,push,4.38,64.27
1783135352.7699957,push,5.55,64.18
1783135352.7903051,push,6.38,64.18
1783135352.8105292,push,4.06,64.19
1783135352.8307421,push,6.17,64.19
1783135352.8510118,push,4.59,64.78
1783135352.8712716,push,5.55,64.77
1783135352.8915486,push,6.54,65.25
1783135352.9117966,push,4.62,65.83
1783135352.9321184,push,6.12,65.83
1783135352.9523451,push,4.37,66.02
1783135352.9726138,push,2.93,65.74
1783135352.9928777,push,2.61,65.56
1783135353.0132167,push,0.95,65.77
