timestamp,phase,cpu_percent,mem_rss_mb
1783135003.7417824,pull,0.0,11.035
1783135003.7697313,pull,0.0,11.035
1783135003.7984583,pull,0.0,11.434
1783135003.8263447,pull,0.0,11.434
1783135003.854393,pull,0.0,0.0
1783135003.8881397,commit,0.0,14.035
1783135003.9164915,commit,105.8,29.957
1783135003.9449987,commit,70.1,43.797
1783135003.9732566,commit,141.8,50.207
1783135004.0004961,commit,73.3,51.367
1783135004.0274527,commit,111.3,52.668
1783135004.054463,commit,111.1,54.105
1783135004.080926,commit,75.6,54.809
1783135004.1075778,commit,112.6,55.59
1783135004.1345882,commit,111.1,57.371
1783135004.1612682,commit,75.0,58.641
1783135004.1879156,commit,112.6,58.992
1783135004.2148654,commit,74.2,59.699
1783135004.2415075,commit,112.6,59.93
1783135004.2680686,commit,113.4,60.316
1783135004.302244,push,0.0,11.215
1783135004.3313859,push,0.0,11.215
1783135004.3587315,push,0.0,11.695
1783135004.3872757,push,0.0,11.695
1783135004.415539,push,0.0,11.84
1783135004.4432,push,0.0,11.867
1783135004.470586,push,0.0,11.867
1783135004.499039,push,0.0,11.867
1783135004.5272727,push,0.0,11.867
1783135004.554965,push,0.0,11.867
1783135004.5828624,push,0.0,11.867
1783135004.6105628,push,0.0,11.867
1783135004.6382387,push,0.0,11.867
1783135004.6656358,push,0.0,11.867
1783135004.6950889,push,0.0,11.867
1783135004.7226443,push,0.0,11.867
1783135004.7499592,push,0.0,11.867
1783135004.7768419,push,0.0,11.867
1783135004.8043997,push,0.0,11.867
1783135004.8314009,push,0.0,11.867
1783135004.8592248,push,0.0,11.867
1783135004.8868532,push,0.0,11.867
1783135004.914229,push,0.0,11.867
1783135004.942057,push,0.0,11.867
1783135004.9697666,push,0.0,11.867
1783135004.998344,push,0.0,11.867
1783135005.026797,push,0.0,11.867
