timestamp,phase,cpu_percent,mem_mb
1783125158.664735,pull,0.0,47.2
1783125158.6850066,pull,6.14,47.2
1783125158.7054236,pull,6.4,47.2
1783125158.7258801,pull,6.08,47.2
1783125158.7462249,pull,6.07,47.02
1783125158.7666557,pull,5.84,47.02
1783125158.787104,pull,6.09,47.02
1783125158.8074803,pull,6.4,47.02
1783125158.8278334,pull,6.11,47.02
1783125158.848161,pull,6.17,47.98
1783125158.8685524,pull,5.07,47.84
1783125158.8888881,pull,0.0,47.8
1783125158.9093459,commit,0.0,47.8
1783125158.929749,push,0.94,47.75
1783125158.95018,push,6.1,47.75
1783125158.9705105,push,6.43,47.7
1783125158.990775,push,5.73,47.59
1783125159.0110018,push,6.2,47.59
1783125159.0313525,push,6.1,47.94
1783125159.0517406,push,6.12,47.94
1783125159.071979,push,5.33,47.94
1783125159.0922704,push,4.98,47.76
1783125159.112643,push,6.43,47.76
1783125159.132965,push,3.46,47.8
1783125159.1532218,push,6.15,47.79
1783125159.1735702,push,6.5,47.79
1783125159.1939042,push,13.77,51.39
1783125159.214238,push,6.1,51.39
1783125159.234606,push,5.93,51.41
1783125159.2549407,push,2.62,51.41
