timestamp,phase,cpu_percent,mem_mb
1783135966.070069,clone,0.0,3.92
1783135966.0902455,clone,0.0,3.48
1783135966.1104453,clone,0.15,3.48
1783135966.1306732,clone,0.0,3.48
1783135966.1510904,clone,0.2,3.85
1783135966.1714077,clone,0.85,3.82
1783135966.1918538,clone,0.0,3.56
1783135966.212184,clone,0.17,3.29
1783135966.2325447,add,0.0,3.29
1783135966.2528508,commit,0.0,3.18
1783135966.2733264,commit,0.0,3.15
1783135966.2936418,push,0.84,3.62
1783135966.3140187,push,0.0,3.62
1783135966.3343172,push,0.88,3.74
