phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
clone,0.1504676342010498,0,0.024923,18.9765625
add,0.02913689613342285,0,0.004807,18.9765625
commit,0.03257179260253906,0,0.0063,18.9765625
push,0.06491732597351074,0,0.010415,18.9765625
