phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
pull,0.14230966567993164,0,0.009793,20.34765625
commit,0.4100158214569092,0,0.400379,59.88671875
push,0.7745370864868164,0,0.018306,20.34765625
