timestamp,phase,cpu_percent,mem_rss_mb
1783135170.5237215,pull,0.0,11.145
1783135170.5518568,pull,0.0,11.145
1783135170.5797093,pull,0.0,11.543
1783135170.6070907,pull,0.0,11.543
1783135170.6356218,pull,0.0,0.0
1783135170.6709151,commit,0.0,13.016
1783135170.698984,commit,106.9,28.492
1783135170.7272012,commit,106.3,42.324
1783135170.754765,commit,108.8,50.203
1783135170.7815747,commit,74.6,51.145
1783135170.8086936,commit,110.6,52.336
1783135170.8353086,commit,112.7,54.023
1783135170.8617053,commit,75.8,54.754
1783135170.8880415,commit,113.9,55.285
1783135170.9145648,commit,75.4,57.367
1783135170.9409277,commit,113.8,58.625
1783135170.9673018,commit,75.8,58.73
1783135170.9939077,commit,112.8,59.621
1783135171.0208457,commit,111.4,59.906
1783135171.047431,commit,75.2,60.305
1783135171.0785937,push,0.0,11.137
1783135171.1070127,push,0.0,11.137
1783135171.1357756,push,0.0,11.543
1783135171.1620083,push,0.0,11.543
1783135171.1895907,push,0.0,11.688
1783135171.217512,push,0.0,11.688
1783135171.2450159,push,0.0,11.715
1783135171.272466,push,0.0,11.715
1783135171.2999878,push,0.0,11.715
1783135171.3278482,push,0.0,11.715
1783135171.3555481,push,0.0,11.715
1783135171.3830135,push,0.0,11.715
1783135171.4098983,push,0.0,11.715
1783135171.4381754,push,0.0,11.715
1783135171.4651966,push,0.0,11.715
1783135171.492623,push,0.0,11.715
1783135171.5193264,push,0.0,11.715
1783135171.546682,push,0.0,11.715
1783135171.574211,push,0.0,11.715
1783135171.6017857,push,0.0,11.715
1783135171.6289074,push,0.0,11.715
1783135171.656237,push,0.0,11.715
1783135171.683484,push,0.0,11.715
1783135171.7105083,push,0.0,11.715
1783135171.7383125,push,0.0,11.715
1783135171.7657084,push,0.0,11.715
1783135171.7938447,push,0.0,11.715
1783135171.8223076,push,0.0,11.715
