timestamp,phase,cpu_percent,mem_mb
1783135366.6400833,pull,0.0,52.7
1783135366.6602402,pull,6.17,52.7
1783135366.680413,pull,6.5,52.7
1783135366.7005937,pull,5.04,52.94
1783135366.720805,pull,6.17,52.94
1783135366.7411199,pull,7.19,53.46
1783135366.7614703,pull,7.8,53.21
1783135366.7818348,commit,0.0,53.04
1783135366.8022544,commit,0.0,52.97
1783135366.82254,commit,0.0,52.97
1783135366.8428588,commit,0.0,52.97
1783135366.8631473,commit,0.0,52.97
1783135366.883477,commit,0.0,52.97
1783135366.9036965,commit,0.0,52.97
1783135366.9239137,commit,0.0,52.97
1783135366.944194,commit,0.0,52.97
1783135366.96441,commit,0.0,52.97
1783135366.9847271,commit,0.0,52.97
1783135367.0049438,commit,0.03,52.97
1783135367.025102,commit,0.0,52.97
1783135367.0453434,commit,0.0,52.97
1783135367.0656533,commit,0.0,52.97
1783135367.0858793,commit,0.0,52.97
1783135367.106114,commit,0.0,52.97
1783135367.126409,commit,0.0,52.97
1783135367.1467164,commit,0.0,52.97
1783135367.1669424,commit,0.0,52.97
1783135367.1871982,push,0.0,52.95
1783135367.2075145,push,5.4,53.37
1783135367.2277725,push,6.14,53.37
1783135367.248011,push,5.39,52.98
1783135367.2683253,push,6.14,52.98
1783135367.288621,push,6.61,53.49
1783135367.3088887,push,6.15,53.49
1783135367.329098,push,4.71,53.49
1783135367.3494067,push,5.34,53.38
1783135367.3697805,push,6.12,53.38
1783135367.3900094,push,3.76,53.55
1783135367.41026,push,6.16,53.55
1783135367.4305115,push,4.7,53.67
1783135367.450767,push,5.6,53.57
1783135367.4709814,push,6.25,53.57
1783135367.4912024,push,3.75,53.52
1783135367.5115523,push,6.43,53.52
1783135367.5317621,push,3.92,53.6
1783135367.5519345,push,5.66,53.6
1783135367.5721712,push,6.34,53.6
1783135367.5924413,push,3.96,53.65
1783135367.6126943,push,6.15,53.39
1783135367.632906,push,4.17,53.91
1783135367.6532388,push,5.98,53.89
1783135367.673461,push,5.95,53.89
1783135367.6937597,push,4.3,54.0
1783135367.7139971,push,6.16,54.0
1783135367.7342396,push,3.71,54.0
1783135367.7545006,push,6.19,54.0
1783135367.7747457,push,5.94,54.1
1783135367.7949681,push,4.39,54.13
1783135367.8153093,push,6.13,54.13
1783135367.8355215,push,4.84,54.62
1783135367.8558261,push,6.14,54.62
1783135367.8760557,push,5.64,54.77
1783135367.8963008,push,2.26,55.08
1783135367.916506,push,2.9,55.96
1783135367.936674,push,1.58,56.63
