timestamp,phase,cpu_percent,mem_rss_mb
1783135276.6482391,pull,0.0,11.238
1783135276.676188,pull,0.0,11.238
1783135276.7040336,pull,0.0,11.504
1783135276.7311099,pull,0.0,11.504
1783135276.7593544,pull,0.0,0.0
1783135276.7947087,commit,0.0,14.777
1783135276.8229773,commit,106.1,30.379
1783135276.851621,commit,69.8,44.371
1783135276.879337,commit,108.2,50.352
1783135276.9066873,commit,109.7,51.512
1783135276.9339905,commit,109.9,52.812
1783135276.9610114,commit,74.0,54.242
1783135276.9875753,commit,112.9,54.953
1783135277.0143468,commit,74.7,55.598
1783135277.0412831,commit,111.4,57.516
1783135277.06788,commit,112.8,58.785
1783135277.0944984,commit,112.7,59.051
1783135277.1214957,commit,111.1,59.844
1783135277.1481004,commit,112.8,60.062
1783135277.1746938,commit,75.2,60.461
1783135277.2060575,push,0.0,11.203
1783135277.2343187,push,0.0,11.203
1783135277.2615945,push,0.0,11.672
1783135277.2885857,push,0.0,11.672
1783135277.3157575,push,0.0,11.816
1783135277.343138,push,0.0,11.816
1783135277.370638,push,0.0,11.844
1783135277.3983948,push,0.0,11.844
1783135277.4256873,push,0.0,11.844
1783135277.4535239,push,0.0,11.844
1783135277.4807155,push,0.0,11.844
1783135277.5080965,push,0.0,11.844
1783135277.5350378,push,0.0,11.844
1783135277.5629654,push,0.0,11.844
1783135277.5898862,push,0.0,11.844
1783135277.61715,push,0.0,11.844
1783135277.644974,push,0.0,11.844
1783135277.6723273,push,0.0,11.844
1783135277.6996822,push,0.0,11.844
1783135277.7268708,push,0.0,11.844
1783135277.7539725,push,0.0,11.844
1783135277.780961,push,0.0,11.844
1783135277.808574,push,0.0,11.844
1783135277.8358371,push,0.0,11.844
1783135277.8636124,push,0.0,11.844
1783135277.8909788,push,0.0,11.844
1783135277.9185653,push,0.0,11.844
1783135277.9469802,push,0.0,11.844
