timestamp,phase,cpu_percent,mem_mb
1783135276.6472135,pull,0.0,51.43
1783135276.6673636,pull,6.19,51.43
1783135276.687642,pull,6.2,51.38
1783135276.707822,pull,5.42,51.38
1783135276.7280593,pull,6.16,51.38
1783135276.7483208,pull,8.04,52.44
1783135276.7686021,pull,2.45,52.32
1783135276.7889922,commit,0.0,52.27
1783135276.8094132,commit,0.0,52.27
1783135276.8297153,commit,0.0,52.27
1783135276.8499932,commit,0.0,52.27
1783135276.8702707,commit,0.0,52.27
1783135276.8905406,commit,0.0,52.27
1783135276.9107733,commit,0.0,52.16
1783135276.9310045,commit,0.0,52.13
1783135276.9512944,commit,0.0,52.13
1783135276.9715688,commit,0.0,52.13
1783135276.9918756,commit,0.0,52.13
1783135277.0121026,commit,0.03,52.13
1783135277.032387,commit,0.0,52.13
1783135277.0526235,commit,0.0,52.13
1783135277.0728462,commit,0.0,52.13
1783135277.0930717,commit,0.0,52.13
1783135277.1133435,commit,0.0,52.13
1783135277.1335726,commit,0.0,52.13
1783135277.1537921,commit,0.0,52.13
1783135277.1740086,commit,0.0,52.13
1783135277.1942923,commit,0.0,52.13
1783135277.2146459,push,3.82,52.12
1783135277.2349005,push,6.15,52.12
1783135277.2551265,push,5.31,52.05
1783135277.2754009,push,6.45,52.05
1783135277.295793,push,5.85,52.25
1783135277.3159714,push,6.18,52.25
1783135277.336131,push,6.19,52.25
1783135277.3563867,push,3.46,52.03
1783135277.376665,push,6.15,52.03
1783135277.3968842,push,4.13,51.98
1783135277.4171646,push,5.73,51.98
1783135277.437367,push,6.37,51.98
1783135277.457599,push,3.87,52.14
1783135277.4778457,push,6.16,52.14
1783135277.498064,push,4.03,52.36
1783135277.5182757,push,6.04,52.36
1783135277.5384526,push,6.22,52.36
1783135277.5586317,push,3.83,52.25
1783135277.5790155,push,6.12,52.25
1783135277.59921,push,3.63,52.25
1783135277.6194472,push,6.47,52.25
1783135277.6396618,push,5.97,52.4
1783135277.6598332,push,4.15,52.57
1783135277.680081,push,6.15,52.57
1783135277.7003248,push,3.67,52.89
1783135277.7205765,push,6.46,52.89
1783135277.740794,push,5.46,53.09
1783135277.7610183,push,4.15,53.31
1783135277.7812557,push,6.16,53.31
1783135277.8014815,push,4.34,53.59
1783135277.8217325,push,6.16,53.59
1783135277.841986,push,6.39,53.99
1783135277.8622627,push,4.09,54.14
1783135277.8825266,push,6.46,54.14
1783135277.9027433,push,4.33,54.52
1783135277.9229686,push,1.9,55.3
1783135277.9432466,push,2.44,56.09
1783135277.9635935,push,0.99,56.3
