named_dir,run_id,sum_latency_sec,sum_cpu_time_sec,max_peak_rss_mb
runs_20260703_231512,run_014,1.3068430423736572,0.4237459999999998,60.14453125
runs_20260703_231512,run_006,1.3136842250823975,0.422685,60.10546875
runs_20260703_231512,run_011,1.309920310974121,0.4255239999999999,60.33984375
runs_20260703_231512,run_010,1.2864654064178467,0.42478,60.2109375
runs_20260703_231512,run_027,1.3115792274475098,0.42424499999999976,60.32421875
runs_20260703_231512,run_016,1.3070573806762695,0.4236219999999999,59.859375
runs_20260703_231512,run_003,1.3291475772857666,0.42656899999999986,60.15625
runs_20260703_231512,run_019,1.308166742324829,0.42552399999999985,60.1328125
runs_20260703_231512,run_018,1.3003642559051514,0.425585,59.96484375
runs_20260703_231512,run_013,1.3079946041107178,0.426086,59.9375
runs_20260703_231512,run_024,1.3265604972839355,0.4261609999999999,60.3828125
runs_20260703_231512,run_030,1.3226830959320068,0.4246109999999999,59.99609375
runs_20260703_231512,run_028,1.3281924724578857,0.4259439999999999,60.2265625
runs_20260703_231512,run_026,1.3022181987762451,0.4239849999999999,59.6953125
runs_20260703_231512,run_008,1.3319439888000488,0.4273079999999999,60.1796875
runs_20260703_231512,run_009,1.3199851512908936,0.42359,60.20703125
runs_20260703_231512,run_020,1.3399922847747803,0.4258399999999999,60.0703125
runs_20260703_231512,run_022,1.3257255554199219,0.4286819999999999,60.37890625
runs_20260703_231512,run_023,1.3033878803253174,0.420929,60.2578125
runs_20260703_231512,run_015,1.3292920589447021,0.4254659999999999,59.84765625
runs_20260703_231512,run_007,1.345928430557251,0.4269619999999999,60.1484375
runs_20260703_231512,run_029,1.3298959732055664,0.427829,59.93359375
runs_20260703_231512,run_017,1.3268625736236572,0.42847799999999997,59.88671875
runs_20260703_231512,run_005,1.334824800491333,0.43019199999999985,60.0625
runs_20260703_231512,run_001,1.3228538036346436,0.419392,59.90625
runs_20260703_231512,run_025,1.3353757858276367,0.4253479999999999,60.2578125
runs_20260703_231512,run_021,1.3317983150482178,0.4281449999999998,59.98046875
runs_20260703_231512,run_002,1.3009617328643799,0.429119,59.71875
runs_20260703_231512,run_004,1.3360049724578857,0.431666,60.13671875
runs_20260703_231512,run_012,1.33087158203125,0.42259800000000003,60.34375
