timestamp,phase,cpu_percent,mem_rss_mb
1783125401.9619367,pull,0.0,11.215
1783125401.99726,pull,0.0,11.215
1783125402.0305486,pull,0.0,11.215
1783125402.065568,pull,0.0,11.574
1783125402.098495,pull,0.0,11.574
1783125402.1308823,pull,0.0,11.574
1783125402.16944,pull,26.0,0.0
1783125402.2108307,commit,56.7,0.0
1783125402.2499332,push,0.0,11.18
1783125402.2839892,push,0.0,11.18
1783125402.3167336,push,0.0,11.18
1783125402.3511543,push,0.0,11.562
1783125402.3838544,push,0.0,11.562
1783125402.416442,push,0.0,11.562
1783125402.4508233,push,0.0,11.629
1783125402.4835796,push,0.0,11.629
1783125402.5204115,push,0.0,11.629
1783125402.5565689,push,27.7,11.629
1783125402.5894172,push,0.0,11.629
1783125402.6239016,push,0.0,11.629
1783125402.658986,push,0.0,11.629
1783125402.691606,push,0.0,11.629
1783125402.7263408,push,0.0,11.629
1783125402.7615051,push,0.0,11.629
1783125402.7947187,push,0.0,11.629
1783125402.8303235,push,0.0,11.629
1783125402.8674145,push,0.0,0.0
