phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
clone,0.18059563636779785,0,0.030509,18.9765625
add,0.030236244201660156,0,0.006229999999999999,18.9765625
commit,0.03306412696838379,0,0.0076219999999999994,18.9765625
push,0.06370282173156738,0,0.009073999999999999,18.9765625
