timestamp,phase,cpu_percent,mem_mb
1783135970.5461383,clone,0.0,4.05
1783135970.5662744,clone,0.0,3.36
1783135970.5864425,clone,0.18,3.36
1783135970.6066792,clone,0.0,3.36
1783135970.6269505,clone,0.0,3.52
1783135970.6475234,clone,1.51,3.54
1783135970.6678076,clone,0.0,3.54
1783135970.6880207,clone,0.18,2.82
1783135970.7082973,clone,0.0,2.82
1783135970.7284768,add,0.0,2.81
1783135970.7487428,add,0.0,2.81
1783135970.7690005,commit,0.0,2.69
1783135970.7892735,commit,0.0,2.69
1783135970.80958,push,1.11,3.65
1783135970.8298187,push,0.0,3.4
1783135970.8501146,push,2.93,3.5
