phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
clone,0.15300559997558594,0,0.0146,19.2578125
add,0.03036046028137207,0,0.002564,19.2578125
commit,0.03162670135498047,0,0.005521,19.2578125
push,0.06253361701965332,0,0.008473,19.2578125
