phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
pull,0.25214385986328125,0,0.015404999999999999,20.22265625
commit,0.04105973243713379,0,0.015001,20.22265625
push,0.6604759693145752,0,0.018000000000000002,20.22265625
