timestamp,phase,cpu_percent,mem_rss_mb
1783125386.4773622,pull,0.0,11.16
1783125386.5123901,pull,0.0,11.16
1783125386.5451546,pull,0.0,11.16
1783125386.5807843,pull,0.0,11.504
1783125386.615184,pull,0.0,11.504
1783125386.6481724,pull,0.0,11.504
1783125386.6857512,pull,0.0,0.0
1783125386.7290156,commit,0.0,0.0
1783125386.7681005,push,0.0,11.02
1783125386.8022552,push,0.0,11.02
1783125386.8350055,push,0.0,11.02
1783125386.8693705,push,0.0,11.41
1783125386.9023929,push,0.0,11.41
1783125386.936152,push,0.0,11.41
1783125386.970914,push,0.0,11.477
1783125387.0043561,push,0.0,11.477
1783125387.0400898,push,0.0,11.477
1783125387.0751293,push,0.0,11.477
1783125387.1081636,push,0.0,11.477
1783125387.1441195,push,0.0,11.477
1783125387.1782537,push,0.0,11.477
1783125387.2113276,push,0.0,11.477
1783125387.2471762,push,0.0,11.477
1783125387.281309,push,0.0,11.477
1783125387.314147,push,0.0,11.477
1783125387.3511603,push,0.0,11.477
1783125387.38944,push,0.0,11.477
