phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
pull,0.14505887031555176,0,0.008236,20.34765625
commit,0.4125854969024658,0,0.401958,60.1484375
push,0.7882840633392334,0,0.016767999999999998,20.34765625
