timestamp,phase,cpu_percent,mem_mb
1783134972.8241518,pull,0.0,52.45
1783134972.8443346,pull,6.18,52.45
1783134972.8646262,pull,6.33,52.59
1783134972.8848827,pull,5.64,52.56
1783134972.9051282,pull,6.16,52.56
1783134972.925393,pull,7.85,53.27
1783134972.945702,pull,5.14,53.21
1783134972.965983,commit,0.0,53.2
1783134972.9863846,commit,0.0,53.16
1783134973.0066774,commit,0.04,53.16
1783134973.0269418,commit,0.0,53.16
1783134973.0472727,commit,0.0,53.16
1783134973.0675683,commit,0.0,53.16
1783134973.0878112,commit,0.0,53.16
1783134973.1080468,commit,0.0,53.16
1783134973.12834,commit,0.0,53.16
1783134973.1485891,commit,0.0,53.16
1783134973.1688151,commit,0.0,53.16
1783134973.189032,commit,0.0,53.16
1783134973.2093246,commit,0.0,53.16
1783134973.2295709,commit,0.0,53.16
1783134973.24979,commit,0.0,53.16
1783134973.2700148,commit,0.0,53.16
1783134973.290271,commit,0.0,53.16
1783134973.3104904,commit,0.0,53.16
1783134973.3307116,commit,0.0,53.16
1783134973.3509452,commit,0.0,53.16
1783134973.371287,commit,0.0,53.16
1783134973.3917193,push,3.42,53.13
1783134973.4119568,push,6.07,53.13
1783134973.432172,push,5.43,53.38
1783134973.4525483,push,6.42,53.38
1783134973.4727476,push,7.13,53.46
1783134973.4929533,push,5.89,53.3
1783134973.5132375,push,6.38,53.3
1783134973.5334406,push,3.74,53.52
1783134973.5536788,push,6.16,53.52
1783134973.5739386,push,4.77,53.45
1783134973.5942166,push,4.79,53.42
1783134973.6144574,push,6.47,53.42
1783134973.6346855,push,3.71,52.97
1783134973.654928,push,6.16,52.97
1783134973.6751595,push,4.91,53.07
1783134973.6953995,push,5.38,53.17
1783134973.7157602,push,6.13,53.17
1783134973.7359576,push,3.24,53.56
1783134973.7562125,push,6.16,53.56
1783134973.7764482,push,4.88,53.47
1783134973.7967746,push,5.3,53.54
1783134973.8170626,push,6.15,53.54
1783134973.8374083,push,4.49,53.66
1783134973.857666,push,6.15,53.59
1783134973.8778763,push,4.86,53.46
1783134973.8980713,push,5.53,53.5
1783134973.9182203,push,6.19,53.5
1783134973.9383416,push,3.97,53.58
1783134973.9586253,push,6.14,53.58
1783134973.978962,push,4.62,53.67
1783134973.999291,push,5.13,53.86
1783134974.0195549,push,6.48,53.86
1783134974.0399163,push,4.45,54.98
1783134974.060211,push,6.14,54.98
1783134974.080463,push,4.69,54.98
1783134974.1006837,push,2.56,55.93
1783134974.1209939,push,2.96,56.26
1783134974.1412985,push,1.53,56.14
