phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
pull,0.1428971290588379,0,0.008497,20.34765625
commit,0.41558146476745605,0,0.400055,60.1328125
push,0.7496881484985352,0,0.016971999999999998,20.34765625
