phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
clone,0.15281152725219727,0,0.027041999999999997,18.9765625
add,0.029054880142211914,0,0.004857,18.9765625
commit,0.03125262260437012,0,0.006031,18.9765625
push,0.06234145164489746,0,0.00792,18.9765625
