timestamp,phase,cpu_percent,mem_mb
1783135962.734955,clone,0.0,3.66
1783135962.7551413,clone,0.0,3.23
1783135962.7753267,clone,0.23,3.23
1783135962.7956123,clone,0.0,3.23
1783135962.8160837,clone,0.0,3.2
1783135962.8365583,clone,1.07,2.99
1783135962.856885,clone,0.0,2.99
1783135962.877212,clone,0.14,2.59
1783135962.8977425,add,0.0,2.33
1783135962.9179976,commit,0.0,2.33
1783135962.9383714,commit,0.0,2.33
1783135962.9586442,push,0.67,2.77
1783135962.97898,push,0.0,2.77
1783135962.9994469,push,1.83,3.72
