timestamp,phase,cpu_percent,mem_mb
1783124990.2444735,pull,25.32,48.4
1783124990.26479,pull,6.12,48.4
1783124990.2850897,pull,6.12,48.4
1783124990.3053865,pull,6.43,48.4
1783124990.325782,pull,5.43,48.65
1783124990.346163,pull,5.69,48.84
1783124990.3665907,pull,6.39,48.84
1783124990.3868897,pull,6.12,48.84
1783124990.407188,pull,6.13,48.84
1783124990.427523,pull,6.01,48.9
1783124990.4479394,pull,7.85,49.04
1783124990.4685338,pull,0.0,48.97
1783124990.4891176,commit,0.0,48.86
1783124990.509803,commit,0.0,48.86
1783124990.530417,push,0.17,49.1
1783124990.550953,push,5.86,49.09
1783124990.571264,push,6.13,49.09
1783124990.5917044,push,6.38,49.09
1783124990.6120791,push,6.11,49.09
1783124990.6323996,push,5.52,48.75
1783124990.652898,push,6.06,48.48
1783124990.6732416,push,6.11,48.48
1783124990.6936007,push,6.41,48.48
1783124990.7138383,push,6.07,49.2
1783124990.7341223,push,5.61,49.45
1783124990.7545083,push,6.39,49.45
1783124990.7748456,push,6.1,49.45
1783124990.7951744,push,6.11,49.45
1783124990.8155062,push,5.16,49.11
1783124990.8360193,push,4.57,49.34
1783124990.8563566,push,6.1,49.34
1783124990.8766725,push,6.41,49.34
1783124990.8970404,push,6.1,49.34
1783124990.9173603,push,4.24,49.29
1783124990.9378595,push,4.29,49.29
1783124990.9582136,push,6.1,49.29
1783124990.9785988,push,6.38,49.29
1783124990.9988475,push,6.13,49.29
1783124991.0191576,push,5.6,49.39
1783124991.039686,push,3.53,49.54
1783124991.060043,push,6.1,49.53
1783124991.0803854,push,6.4,49.53
1783124991.1007907,push,6.09,49.53
1783124991.1210964,push,5.98,49.67
1783124991.1415277,push,3.09,49.45
1783124991.1619394,push,19.32,51.73
1783124991.1831782,push,4.54,52.15
